surface,kind,location,route,current_title,content_purpose,target_user,accurate,duplicated,outdated,too_detailed,unclear,needed_in_current_workflow,belongs_in,recommended_action,source_words,source_lines,dialog_markers,tooltip_markers,notification_markers,empty_state_markers,loading_state_markers,claim_markers
application,component,apps/app/components/shared/data-table/page-size-select.tsx,,Page Size Select,Reusable content for Page Size Select,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,104,58,0,0,0,0,0,0
application,component,apps/app/components/shared/feedback/dashboard-card-skeleton.tsx,,Dashboard Card Skeleton,Reusable content for Dashboard Card Skeleton,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,193,63,0,0,0,0,16,0
application,component,apps/app/components/shared/feedback/empty-state.tsx,,Empty State,Reusable content for Empty State,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,361,124,0,0,0,8,0,0
application,component,apps/app/components/shared/feedback/error-state.tsx,,Error State,Reusable content for Error State,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,287,91,0,0,0,0,0,0
application,component,apps/app/components/shared/feedback/loading-state.tsx,,Loading State,Reusable content for Loading State,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,333,100,0,0,0,0,10,0
application,component,apps/app/components/shared/forms/form-actions.tsx,,Form Actions,Reusable content for Form Actions,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,225,70,0,0,0,0,1,0
application,component,apps/app/components/shared/forms/form-field-wrapper.tsx,,Form Field Wrapper,Reusable content for Form Field Wrapper,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,225,72,0,0,0,0,0,0
application,component,apps/app/components/shared/forms/form-section.tsx,,Form Section,Reusable content for Form Section,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,187,61,0,0,0,0,0,0
application,component,apps/app/components/shared/layout/centered-card-layout.tsx,,Centered Card Layout,Reusable content for Centered Card Layout,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,125,42,0,0,0,0,0,0
application,component,apps/app/components/shared/layout/page-container.tsx,,Page Container,Reusable content for Page Container,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,127,44,0,0,0,0,0,0
application,component,apps/app/components/shared/layout/page-header.tsx,,Page Header,Reusable content for Page Header,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,333,118,0,0,0,0,0,0
application,component,apps/app/components/shared/layout/section.tsx,,Section,Reusable content for Section,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,214,69,0,0,0,0,0,0
application,component,apps/app/components/shared/layout/theme-toggle.tsx,,Theme Toggle,Reusable content for Theme Toggle,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,264,104,0,0,0,0,0,0
application,component,apps/app/components/shared/metric-card.tsx,,Metric Card,Reusable content for Metric Card,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,174,53,0,0,0,0,0,0
application,component,apps/app/components/shared/navigation/back-button.tsx,,Back Button,Reusable content for Back Button,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,183,59,0,0,0,0,0,0
application,tooltip,apps/app/components/shared/navigation/progress-steps.tsx,,Progress Steps,Contextual tooltip content,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,322,106,0,1,0,0,0,0
application,component,apps/app/components/shared/navigation/step-indicator.tsx,,Step Indicator,Reusable content for Step Indicator,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,289,103,0,0,0,0,0,0
application,component,apps/app/components/shared/role-select.tsx,,Role Select,Reusable content for Role Select,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,333,123,0,0,0,0,0,0
application,dialog,apps/app/components/shared/sheet/form-sheet.tsx,,Form Sheet,"Contextual dialog, sheet, or confirmation content",Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,SHORTEN,144,73,3,0,0,0,0,0
application,component,apps/app/components/shared/skeletons/app-header-skeleton.tsx,,App Header Skeleton,Reusable content for App Header Skeleton,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,220,67,0,0,0,0,15,0
application,component,apps/app/components/shared/skeletons/dashboard-skeleton.tsx,,Dashboard Skeleton,Reusable content for Dashboard Skeleton,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,330,113,0,0,0,0,23,0
application,component,apps/app/components/shared/skeletons/inline-skeleton.tsx,,Inline Skeleton,Reusable content for Inline Skeleton,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,239,79,0,0,0,0,12,0
application,component,apps/app/components/shared/skeletons/logs-skeleton.tsx,,Logs Skeleton,Reusable content for Logs Skeleton,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,215,60,0,0,0,0,21,0
application,component,apps/app/components/shared/skeletons/page-header-skeleton.tsx,,Page Header Skeleton,Reusable content for Page Header Skeleton,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,205,58,0,0,0,0,16,0
application,component,apps/app/components/shared/skeletons/settings-skeleton.tsx,,Settings Skeleton,Reusable content for Settings Skeleton,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,233,75,0,0,0,0,16,0
application,component,apps/app/components/shared/skeletons/table-skeleton.tsx,,Table Skeleton,Reusable content for Table Skeleton,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,312,96,0,0,0,0,16,0
application,component,apps/app/components/shared/surface.tsx,,Surface,Reusable content for Surface,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,189,86,0,0,0,0,0,0
application,component,apps/app/components/theme-provider.tsx,,Theme Provider,Reusable content for Theme Provider,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,132,39,0,0,0,0,0,0
application,component,apps/app/components/theme/color-picker.tsx,,Color Picker,Reusable content for Color Picker,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,329,153,0,0,0,0,0,0
application,component,apps/app/components/theme/font-selector.tsx,,Font Selector,Reusable content for Font Selector,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,893,351,0,0,0,1,4,0
application,component,apps/app/components/theme/theme-customizer.tsx,,Theme Customizer,Reusable content for Theme Customizer,Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,KEEP AND IMPROVE,597,262,0,0,3,0,0,0
application,component,apps/app/components/theme/theme-preview.tsx,,Heading 1,Reusable content for Heading 1,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,267,119,0,0,0,0,0,1
application,dialog,apps/app/components/workspace/activity-log-detail-sheet.tsx,,Activity Log Detail Sheet,"Contextual dialog, sheet, or confirmation content",Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,SHORTEN,358,170,2,0,0,0,0,0
application,dialog,apps/app/components/workspace/data-dialog.tsx,,Data Dialog,"Contextual dialog, sheet, or confirmation content",Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,568,234,2,0,0,2,0,0
application,component,apps/app/components/workspace/data-panel.tsx,,Data Panel,Reusable content for Data Panel,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,642,229,0,0,0,1,0,0
application,component,apps/app/components/workspace/global-search.tsx,,Global Search,Reusable content for Global Search,Authenticated MantrixFlow users,Unverified,See duplicate-content.csv,Possible,Review,Review in context,Yes or contextual,application,REQUIRES PRODUCT CONFIRMATION,943,349,0,0,0,1,5,2
application,dialog,apps/app/components/workspace/keyboard-shortcuts-dialog.tsx,,Keyboard Shortcuts Dialog,"Contextual dialog, sheet, or confirmation content",Authenticated MantrixFlow users,Verify during page review,See duplicate-content.csv,Verify during page review,Review,Review in context,Yes or contextual,application,SHORTEN,320,142,3,1,0,0,0,0
